request_id,latency
17965894352916386285,332.0
17965894357211353581,163.0
17965894361506320877,163.0
17965894365801288173,332.0
17965894370096255469,163.0
17965894374391222765,163.0
17965894378686190061,332.0
17965894382981157357,332.0
17965894387276124653,332.0
17965894391571091949,163.0
17965894395866059245,332.0
17965894400161026541,333.0
17965894404455993837,163.0
17965894408750961133,163.0
17965894413045928429,333.0
17965894417340895725,333.0
17965894421635863021,133.0
17965894425930830317,133.0
17965894430225797613,133.0
17965894434520764909,133.0
17965894438815732205,333.0
17965894443110699501,133.0
17965894447405666797,133.0
17965894451700634093,133.0
17965894455995601389,133.0
17965894460290568685,133.0
17965894464585535981,333.0
17965894468880503277,333.0
17965894473175470573,133.0
17965894477470437869,133.0
17965894481765405165,333.0
17965894486060372461,333.0
17965894490355339757,333.0
17965894494650307053,333.0
17965894498945274349,333.0
17965894503240241645,333.0
17965894507535208941,133.0
17965894511830176237,333.0
17965894516125143533,133.0
17965894520420110829,133.0
17965894524715078125,333.0
17965894529010045421,333.0
17965894533305012717,133.0
17965894537599980013,133.0
17965894541894947309,333.0
17965894546189914605,349.0
17965894550484881901,133.0
17965894554779849197,349.0
17965894559074816493,349.0
17965894563369783789,349.0
17965894567664751085,133.0
17965894571959718381,133.0
17965894576254685677,349.0
17965894580549652973,350.0
17965894584844620269,133.0
17965894589139587565,133.0
17965894593434554861,350.0
17965894597729522157,350.0
17965894602024489453,133.0
17965894606319456749,133.0
17965894610614424045,133.0
17965894614909391341,133.0
17965894619204358637,133.0
17965894623499325933,350.0
17965894627794293229,362.0
17965894632089260525,133.0
17965894636384227821,350.0
17965894640679195117,133.0
17965894644974162413,133.0
17965894649269129709,134.0
17965894653564097005,134.0
17965894657859064301,134.0
17965894662154031597,350.0
17965894666448998893,350.0
17965894670743966189,350.0
17965894675038933485,134.0
17965894679333900781,350.0
17965894683628868077,350.0
17965894687923835373,350.0
17965894692218802669,350.0
17965894696513769965,350.0
17965894700808737261,134.0
17965894705103704557,134.0
17965894709398671853,134.0
17965894713693639149,350.0
17965894717988606445,134.0
17965894722283573741,134.0
17965894726578541037,350.0
17965894730873508333,134.0
17965894735168475629,134.0
17965894739463442925,134.0
17965894743758410221,134.0
17965894748053377517,350.0
17965894752348344813,350.0
17965894756643312109,134.0
17965894760938279405,134.0
17965894765233246701,350.0
17965894769528213997,350.0
17965894773823181293,134.0
17965894778118148589,350.0
17965894782413115885,362.0
17965894786708083181,350.0
17965894791003050477,350.0
17965894795298017773,134.0
17965894799592985069,134.0
17965894803887952365,134.0
17965894808182919661,244.0
17965894812477886957,134.0
17965894816772854253,244.0
17965894821067821549,134.0
17965894825362788845,134.0
17965894829657756141,134.0
17965894833952723437,134.0
17965894838247690733,134.0
17965894842542658029,244.0
17965894846837625325,134.0
17965894851132592621,244.0
17965894855427559917,134.0
17965894859722527213,134.0
17965894864017494509,244.0
17965894868312461805,244.0
17965894872607429101,134.0
17965894876902396397,244.0
17965894881197363693,244.0
17965894885492330989,134.0
17965894889787298285,134.0
17965894894082265581,244.0
17965894898377232877,244.0
17965894902672200173,244.0
17965894906967167469,134.0
17965894911262134765,135.0
17965894915557102061,135.0
17965894919852069357,135.0
17965894924147036653,244.0
17965894928442003949,244.0
17965894932736971245,244.0
17965894937031938541,244.0
17965894941326905837,135.0
17965894945621873133,245.0
17965894949916840429,135.0
17965894954211807725,245.0
17965894958506775021,245.0
17965894962801742317,245.0
17965894967096709613,245.0
17965894971391676909,245.0
17965894975686644205,135.0
17965894979981611501,135.0
17965894984276578797,135.0
17965894988571546093,135.0
17965894992866513389,245.0
17965894997161480685,245.0
17965895001456447981,245.0
17965895005751415277,245.0
17965895010046382573,245.0
17965895014341349869,135.0
17965895018636317165,135.0
17965895022931284461,135.0
17965895027226251757,245.0
17965895031521219053,245.0
17965895035816186349,245.0
17965895040111153645,135.0
17965895044406120941,245.0
17965895048701088237,135.0
17965895052996055533,135.0
17965895057291022829,245.0
17965895061585990125,135.0
17965895065880957421,245.0
17965895070175924717,245.0
17965895074470892013,135.0
17965895078765859309,245.0
17965895083060826605,135.0
17965895087355793901,135.0
17965895091650761197,135.0
17965895095945728493,135.0
17965895100240695789,135.0
17965895104535663085,135.0
17965895108830630381,135.0
17965895113125597677,135.0
17965895117420564973,245.0
17965895121715532269,135.0
17965895126010499565,245.0
17965895130305466861,245.0
17965895134600434157,246.0
17965895138895401453,135.0
17965895143190368749,246.0
17965895147485336045,135.0
17965895151780303341,246.0
17965895156075270637,135.0
17965895160370237933,135.0
17965895164665205229,136.0
17965895168960172525,246.0
17965895173255139821,246.0
17965895177550107117,136.0
17965895181845074413,246.0
17965895186140041709,136.0
17965895190435009005,136.0
17965895194729976301,246.0
17965895199024943597,246.0
17965895203319910893,246.0
17965895207614878189,246.0
17965895211909845485,246.0
17965895216204812781,246.0
17965895220499780077,136.0
17965895224794747373,246.0
17965895229089714669,246.0
17965895233384681965,246.0
17965895237679649261,246.0
17965895241974616557,246.0
17965895246269583853,136.0
17965895250564551149,136.0
17965895254859518445,246.0
17965895259154485741,136.0
17965895263449453037,246.0
17965895267744420333,246.0
17965895272039387629,246.0
17965895276334354925,246.0
17965895280629322221,136.0
17965895284924289517,246.0
17965895289219256813,157.0
17965895293514224109,157.0
17965895297809191405,246.0
17965895302104158701,247.0
17965895306399125997,247.0
17965895310694093293,157.0
17965895314989060589,157.0
17965895319284027885,157.0
17965895323578995181,247.0
17965895327873962477,157.0
17965895332168929773,247.0
17965895336463897069,247.0
17965895340758864365,247.0
17965895345053831661,247.0
17965895349348798957,157.0
17965895353643766253,157.0
17965895357938733549,247.0
17965895362233700845,157.0
17965895366528668141,157.0
17965895370823635437,247.0
17965895375118602733,247.0
17965895379413570029,247.0
17965895383708537325,247.0
17965895388003504621,247.0
17965895392298471917,247.0
17965895396593439213,247.0
17965895400888406509,247.0
17965895405183373805,247.0
17965895409478341101,157.0
17965895413773308397,157.0
17965895418068275693,247.0
17965895422363242989,157.0
17965895426658210285,247.0
17965895430953177581,247.0
17965895435248144877,157.0
17965895439543112173,157.0
17965895443838079469,157.0
17965895448133046765,157.0
17965895452428014061,157.0
17965895456722981357,247.0
17965895461017948653,157.0
17965895465312915949,157.0
17965895469607883245,157.0
17965895473902850541,247.0
17965895478197817837,247.0
17965895482492785133,171.0
17965895486787752429,157.0
17965895491082719725,247.0
17965895495377687021,247.0
17965895499672654317,157.0
17965895503967621613,247.0
17965895508262588909,157.0
17965895512557556205,157.0
17965895516852523501,157.0
17965895521147490797,157.0
17965895525442458093,247.0
17965895529737425389,158.0
17965895534032392685,133.0
17965895538327359981,247.0
17965895542622327277,248.0
17965895546917294573,133.0
17965895551212261869,248.0
17965895555507229165,133.0
17965895559802196461,248.0
17965895564097163757,133.0
17965895568392131053,248.0
17965895572687098349,133.0
17965895576982065645,133.0
17965895581277032941,133.0
17965895585572000237,133.0
17965895589866967533,248.0
17965895594161934829,133.0
17965895598456902125,248.0
17965895602751869421,133.0
17965895607046836717,248.0
17965895611341804013,133.0
17965895615636771309,248.0
17965895619931738605,133.0
17965895624226705901,248.0
17965895628521673197,248.0
17965895632816640493,133.0
17965895637111607789,133.0
17965895641406575085,248.0
17965895645701542381,261.0
17965895649996509677,133.0
17965895654291476973,261.0
17965895658586444269,261.0
17965895662881411565,134.0
17965895667176378861,134.0
17965895671471346157,134.0
17965895675766313453,261.0
17965895680061280749,261.0
17965895684356248045,134.0
17965895688651215341,134.0
17965895692946182637,261.0
17965895697241149933,261.0
17965895701536117229,134.0
17965895705831084525,261.0
17965895710126051821,261.0
17965895714421019117,261.0
17965895718715986413,261.0
17965895723010953709,261.0
17965895727305921005,134.0
17965895731600888301,134.0
17965895735895855597,134.0
17965895740190822893,261.0
17965895744485790189,261.0
17965895748780757485,261.0
17965895753075724781,261.0
17965895757370692077,134.0
17965895761665659373,134.0
17965895765960626669,282.0
17965895770255593965,261.0
17965895774550561261,261.0
17965895778845528557,261.0
17965895783140495853,262.0
17965895787435463149,262.0
17965895791730430445,262.0
17965895796025397741,262.0
17965895800320365037,262.0
17965895804615332333,262.0
17965895808910299629,262.0
17965895813205266925,134.0
17965895817500234221,134.0
17965895821795201517,134.0
17965895826090168813,134.0
17965895830385136109,262.0
17965895834680103405,262.0
17965895838975070701,134.0
17965895843270037997,241.0
17965895847565005293,134.0
17965895851859972589,241.0
17965895856154939885,241.0
17965895860449907181,134.0
17965895864744874477,241.0
17965895869039841773,241.0
17965895873334809069,134.0
17965895877629776365,241.0
17965895881924743661,241.0
17965895886219710957,241.0
17965895890514678253,241.0
17965895894809645549,241.0
17965895899104612845,241.0
17965895903399580141,134.0
17965895907694547437,241.0
17965895911989514733,134.0
17965895916284482029,241.0
17965895920579449325,241.0
17965895924874416621,134.0
17965895929169383917,242.0
17965895933464351213,242.0
17965895937759318509,134.0
17965895942054285805,242.0
17965895946349253101,242.0
17965895950644220397,242.0
17965895954939187693,134.0
17965895959234154989,134.0
17965895963529122285,242.0
17965895967824089581,134.0
17965895972119056877,242.0
17965895976414024173,134.0
17965895980708991469,242.0
17965895985003958765,242.0
17965895989298926061,242.0
17965895993593893357,134.0
17965895997888860653,242.0
17965896002183827949,134.0
17965896006478795245,242.0
17965896010773762541,242.0
17965896015068729837,242.0
17965896019363697133,242.0
17965896023658664429,134.0
17965896027953631725,242.0
17965896032248599021,242.0
17965896036543566317,134.0
17965896040838533613,242.0
17965896045133500909,242.0
17965896049428468205,242.0
17965896053723435501,135.0
17965896058018402797,135.0
17965896062313370093,242.0
17965896066608337389,242.0
17965896070903304685,135.0
17965896075198271981,135.0
17965896079493239277,135.0
17965896083788206573,242.0
17965896088083173869,242.0
17965896092378141165,242.0
17965896096673108461,242.0
17965896100968075757,242.0
17965896105263043053,135.0
17965896109558010349,135.0
17965896113852977645,242.0
17965896118147944941,242.0
17965896122442912237,135.0
17965896126737879533,135.0
17965896131032846829,135.0
17965896135327814125,242.0
17965896139622781421,242.0
17965896143917748717,242.0
17965896148212716013,242.0
17965896152507683309,135.0
17965896156802650605,135.0
17965896161097617901,135.0
17965896165392585197,242.0
17965896169687552493,243.0
17965896173982519789,243.0
17965896178277487085,135.0
17965896182572454381,243.0
17965896186867421677,243.0
17965896191162388973,243.0
17965896195457356269,135.0
17965896199752323565,135.0
17965896204047290861,135.0
17965896208342258157,135.0
17965896212637225453,243.0
17965896216932192749,135.0
17965896221227160045,243.0
17965896225522127341,243.0
17965896229817094637,243.0
17965896234112061933,135.0
17965896238407029229,243.0
17965896242701996525,243.0
17965896246996963821,135.0
17965896251291931117,135.0
17965896255586898413,243.0
17965896259881865709,243.0
17965896264176833005,243.0
17965896268471800301,135.0
17965896272766767597,243.0
17965896277061734893,243.0
17965896281356702189,135.0
17965896285651669485,135.0
17965896289946636781,135.0
17965896294241604077,243.0
17965896298536571373,243.0
17965896302831538669,243.0
17965896307126505965,243.0
17965896311421473261,243.0
17965896315716440557,243.0
17965896320011407853,243.0
17965896324306375149,135.0
17965896328601342445,243.0
17965896332896309741,135.0
17965896337191277037,135.0
17965896341486244333,135.0
17965896345781211629,243.0
17965896350076178925,243.0
17965896354371146221,135.0
17965896358666113517,136.0
17965896362961080813,136.0
17965896367256048109,243.0
17965896371551015405,136.0
17965896375845982701,136.0
17965896380140949997,136.0
17965896384435917293,243.0
17965896388730884589,136.0
17965896393025851885,136.0
17965896397320819181,243.0
17965896401615786477,243.0
17965896405910753773,136.0
17965896410205721069,136.0
17965896414500688365,243.0
17965896418795655661,136.0
17965896423090622957,243.0
17965896427385590253,243.0
17965896431680557549,136.0
17965896435975524845,243.0
17965896440270492141,244.0
17965896444565459437,136.0
17965896448860426733,244.0
17965896453155394029,244.0
17965896457450361325,244.0
17965896461745328621,136.0
17965896466040295917,136.0
17965896470335263213,244.0
17965896474630230509,136.0
17965896478925197805,136.0
17965896483220165101,244.0
17965896487515132397,136.0
17965896491810099693,136.0
17965896496105066989,244.0
17965896500400034285,244.0
17965896504695001581,244.0
17965896508989968877,244.0
17965896513284936173,136.0
17965896517579903469,136.0
17965896521874870765,244.0
17965896526169838061,136.0
17965896530464805357,244.0
17965896534759772653,244.0
17965896539054739949,136.0
17965896543349707245,244.0
17965896547644674541,136.0
17965896551939641837,155.0
17965896556234609133,244.0
17965896560529576429,244.0
17965896564824543725,155.0
17965896569119511021,244.0
17965896573414478317,155.0
17965896577709445613,244.0
17965896582004412909,155.0
17965896586299380205,155.0
17965896590594347501,258.0
17965896594889314797,258.0
17965896599184282093,258.0
17965896603479249389,155.0
17965896607774216685,169.0
17965896612069183981,258.0
17965896616364151277,258.0
17965896620659118573,258.0
17965896624954085869,155.0
17965896629249053165,155.0
17965896633544020461,155.0
17965896637838987757,258.0
17965896642133955053,155.0
17965896646428922349,155.0
17965896650723889645,155.0
17965896655018856941,282.0
17965896659313824237,258.0
17965896663608791533,258.0
17965896667903758829,155.0
17965896672198726125,155.0
17965896676493693421,155.0
17965896680788660717,155.0
17965896685083628013,155.0
17965896689378595309,155.0
17965896693673562605,258.0
17965896697968529901,155.0
17965896702263497197,258.0
17965896706558464493,258.0
17965896710853431789,155.0
17965896715148399085,258.0
17965896719443366381,259.0
17965896723738333677,259.0
17965896728033300973,259.0
17965896732328268269,259.0
17965896736623235565,259.0
17965896740918202861,259.0
17965896745213170157,259.0
17965896749508137453,259.0
17965896753803104749,155.0
17965896758098072045,155.0
17965896762393039341,169.0
17965896766688006637,169.0
17965896770982973933,155.0
17965896775277941229,155.0
17965896779572908525,155.0
17965896783867875821,282.0
17965896788162843117,259.0
17965896792457810413,259.0
17965896796752777709,156.0
17965896801047745005,259.0
17965896805342712301,282.0
17965896809637679597,282.0
17965896813932646893,282.0
17965896818227614189,224.0
17965896822522581485,134.0
17965896826817548781,134.0
17965896831112516077,224.0
17965896835407483373,224.0
17965896839702450669,134.0
17965896843997417965,134.0
17965896848292385261,224.0
17965896852587352557,224.0
17965896856882319853,134.0
17965896861177287149,224.0
17965896865472254445,224.0
17965896869767221741,134.0
17965896874062189037,224.0
17965896878357156333,134.0
17965896882652123629,224.0
17965896886947090925,224.0
17965896891242058221,224.0
17965896895537025517,224.0
17965896899831992813,134.0
17965896904126960109,224.0
17965896908421927405,224.0
17965896912716894701,224.0
17965896917011861997,224.0
17965896921306829293,134.0
17965896925601796589,134.0
17965896929896763885,224.0
17965896934191731181,224.0
17965896938486698477,134.0
17965896942781665773,224.0
17965896947076633069,134.0
17965896951371600365,224.0
17965896955666567661,224.0
17965896959961534957,134.0
17965896964256502253,134.0
17965896968551469549,224.0
17965896972846436845,134.0
17965896977141404141,224.0
17965896981436371437,224.0
17965896985731338733,224.0
17965896990026306029,225.0
17965896994321273325,225.0
17965896998616240621,134.0
17965897002911207917,225.0
17965897007206175213,225.0
17965897011501142509,134.0
17965897015796109805,225.0
17965897020091077101,225.0
17965897024386044397,225.0
17965897028681011693,225.0
17965897032975978989,225.0
17965897037270946285,225.0
17965897041565913581,135.0
17965897045860880877,135.0
17965897050155848173,225.0
17965897054450815469,135.0
17965897058745782765,225.0
17965897063040750061,225.0
17965897067335717357,225.0
17965897071630684653,135.0
17965897075925651949,135.0
17965897080220619245,135.0
17965897084515586541,135.0
17965897088810553837,135.0
17965897093105521133,225.0
17965897097400488429,135.0
17965897101695455725,135.0
17965897105990423021,135.0
17965897110285390317,135.0
17965897114580357613,135.0
17965897118875324909,135.0
17965897123170292205,225.0
17965897127465259501,135.0
17965897131760226797,135.0
17965897136055194093,135.0
17965897140350161389,135.0
17965897144645128685,135.0
17965897148940095981,135.0
17965897153235063277,225.0
17965897157530030573,225.0
17965897161824997869,136.0
17965897166119965165,225.0
17965897170414932461,225.0
17965897174709899757,225.0
17965897179004867053,136.0
17965897183299834349,136.0
17965897187594801645,136.0
17965897191889768941,136.0
17965897196184736237,225.0
17965897200479703533,225.0
17965897204774670829,136.0
17965897209069638125,225.0
17965897213364605421,225.0
17965897217659572717,225.0
17965897221954540013,136.0
17965897226249507309,225.0
17965897230544474605,225.0
17965897234839441901,225.0
17965897239134409197,136.0
17965897243429376493,225.0
17965897247724343789,225.0
17965897252019311085,225.0
17965897256314278381,136.0
17965897260609245677,136.0
17965897264904212973,225.0
17965897269199180269,226.0
17965897273494147565,136.0
17965897277789114861,136.0
17965897282084082157,226.0
17965897286379049453,136.0
17965897290674016749,226.0
17965897294968984045,226.0
17965897299263951341,136.0
17965897303558918637,136.0
17965897307853885933,226.0
17965897312148853229,136.0
17965897316443820525,226.0
17965897320738787821,226.0
17965897325033755117,226.0
17965897329328722413,226.0
17965897333623689709,226.0
17965897337918657005,136.0
17965897342213624301,226.0
17965897346508591597,136.0
17965897350803558893,136.0
17965897355098526189,226.0
17965897359393493485,136.0
17965897363688460781,226.0
17965897367983428077,226.0
17965897372278395373,136.0
17965897376573362669,136.0
17965897380868329965,226.0
17965897385163297261,136.0
17965897389458264557,226.0
17965897393753231853,226.0
17965897398048199149,226.0
17965897402343166445,226.0
17965897406638133741,137.0
17965897410933101037,226.0
17965897415228068333,137.0
17965897419523035629,137.0
17965897423818002925,226.0
17965897428112970221,226.0
17965897432407937517,137.0
17965897436702904813,226.0
17965897440997872109,137.0
17965897445292839405,137.0
17965897449587806701,137.0
17965897453882773997,226.0
17965897458177741293,226.0
17965897462472708589,137.0
17965897466767675885,226.0
17965897471062643181,226.0
17965897475357610477,226.0
17965897479652577773,137.0
17965897483947545069,137.0
17965897488242512365,226.0
17965897492537479661,226.0
17965897496832446957,226.0
17965897501127414253,227.0
17965897505422381549,227.0
17965897509717348845,227.0
17969339801451041261,137.0
17969339805746008557,227.0
17969339810040975853,227.0
17969339814335943149,227.0
17969339818630910445,137.0
17969339822925877741,137.0
17969339827220845037,227.0
17969339831515812333,227.0
17969339835810779629,227.0
17969339840105746925,137.0
17969339844400714221,227.0
17969339848695681517,137.0
17969339852990648813,137.0
17969339857285616109,137.0
17969339861580583405,227.0
17969339865875550701,243.0
17969339870170517997,137.0
17969339874465485293,137.0
17969339878760452589,243.0
17969339883055419885,243.0
17969339887350387181,137.0
17969339891645354477,137.0
17969339895940321773,137.0
17969339900235289069,243.0
17969339904530256365,137.0
17969339908825223661,243.0
17969339913120190957,138.0
17969339917415158253,243.0
17969339921710125549,244.0
17969339926005092845,138.0
17969339930300060141,138.0
17969339934595027437,244.0
17969339938889994733,244.0
17969339943184962029,244.0
17969339947479929325,138.0
17969339951774896621,244.0
17969339956069863917,244.0
17969339960364831213,138.0
17969339964659798509,244.0
17969339968954765805,138.0
17969339973249733101,244.0
17969339977544700397,244.0
17969339981839667693,138.0
17969339986134634989,244.0
17969339990429602285,138.0
17969339994724569581,244.0
17969339999019536877,138.0
17969340003314504173,244.0
17969340007609471469,138.0
17969340011904438765,265.0
17969340016199406061,138.0
17969340020494373357,244.0
17969340024789340653,138.0
17969340029084307949,138.0
17969340033379275245,244.0
17969340037674242541,244.0
17969340041969209837,138.0
17969340046264177133,244.0
17969340050559144429,138.0
17969340054854111725,138.0
17969340059149079021,244.0
17969340063444046317,244.0
17969340067739013613,244.0
17969340072033980909,138.0
17969340076328948205,244.0
17969340080623915501,244.0
17969340084918882797,244.0
17969340089213850093,319.0
17969340093508817389,154.0
17969340097803784685,154.0
17969340102098751981,319.0
17969340106393719277,154.0
17969340110688686573,154.0
17969340114983653869,154.0
17969340119278621165,319.0
17969340123573588461,319.0
17969340127868555757,154.0
17969340132163523053,319.0
17969340136458490349,154.0
17969340140753457645,154.0
17969340145048424941,319.0
17969340149343392237,319.0
17969340153638359533,154.0
17969340157933326829,319.0
17969340162228294125,154.0
17969340166523261421,154.0
17969340170818228717,319.0
17969340175113196013,319.0
17969340179408163309,319.0
17969340183703130605,154.0
17969340187998097901,319.0
17969340192293065197,319.0
17969340196588032493,319.0
17969340200882999789,319.0
17969340205177967085,319.0
17969340209472934381,319.0
17969340213767901677,155.0
17969340218062868973,155.0
17969340222357836269,319.0
17969340226652803565,155.0
17969340230947770861,319.0
17969340235242738157,319.0
17969340239537705453,319.0
17969340243832672749,155.0
17969340248127640045,155.0
17969340252422607341,319.0
17969340256717574637,319.0
17969340261012541933,155.0
17969340265307509229,319.0
17969340269602476525,155.0
17969340273897443821,320.0
17969340278192411117,155.0
17969340282487378413,320.0
17969340286782345709,155.0
17969340291077313005,320.0
17969340295372280301,320.0
17969340299667247597,155.0
17969340303962214893,155.0
17969340308257182189,320.0
17969340312552149485,155.0
17969340316847116781,320.0
17969340321142084077,320.0
17969340325437051373,155.0
17969340329732018669,320.0
17969340334026985965,320.0
17969340338321953261,320.0
17969340342616920557,320.0
17969340346911887853,155.0
17969340351206855149,155.0
17969340355501822445,320.0
17969340359796789741,320.0
17969340364091757037,155.0
17969340368386724333,320.0
17969340372681691629,320.0
17969340376976658925,320.0
17969340381271626221,320.0
17969340385566593517,320.0
17969340389861560813,320.0
17969340394156528109,320.0
17969340398451495405,320.0
17969340402746462701,155.0
17969340407041429997,320.0
17969340411336397293,320.0
17969340415631364589,123.0
17969340419926331885,123.0
17969340424221299181,123.0
17969340428516266477,320.0
17969340432811233773,123.0
17969340437106201069,320.0
17969340441401168365,320.0
17969340445696135661,320.0
17969340449991102957,123.0
17969340454286070253,320.0
17969340458581037549,320.0
17969340462876004845,123.0
17969340467170972141,320.0
17969340471465939437,320.0
17969340475760906733,123.0
17969340480055874029,123.0
17969340484350841325,123.0
17969340488645808621,123.0
17969340492940775917,123.0
17969340497235743213,124.0
17969340501530710509,124.0
17969340505825677805,320.0
17969340510120645101,124.0
17969340514415612397,320.0
17969340518710579693,124.0
17969340523005546989,124.0
17969340527300514285,320.0
17969340531595481581,124.0
17969340535890448877,321.0
17969340540185416173,321.0
17969340544480383469,321.0
17969340548775350765,124.0
17969340553070318061,124.0
17969340557365285357,321.0
17969340561660252653,321.0
17969340565955219949,124.0
17969340570250187245,321.0
17969340574545154541,124.0
17969340578840121837,321.0
17969340583135089133,321.0
17969340587430056429,321.0
17969340591725023725,321.0
17969340596019991021,124.0
17969340600314958317,124.0
17969340604609925613,321.0
17969340608904892909,321.0
17969340613199860205,321.0
17969340617494827501,124.0
17969340621789794797,321.0
17969340626084762093,124.0
17969340630379729389,124.0
17969340634674696685,124.0
17969340638969663981,321.0
17969340643264631277,321.0
17969340647559598573,124.0
17969340651854565869,321.0
17969340656149533165,124.0
17969340660444500461,124.0
17969340664739467757,124.0
17969340669034435053,124.0
17969340673329402349,124.0
17969340677624369645,321.0
17969340681919336941,321.0
17969340686214304237,321.0
17969340690509271533,124.0
17969340694804238829,124.0
17969340699099206125,321.0
17969340703394173421,321.0
17969340707689140717,124.0
17969340711984108013,124.0
17969340716279075309,321.0
17969340720574042605,124.0
17969340724869009901,321.0
17969340729163977197,124.0
17969340733458944493,124.0
17969340737753911789,124.0
17969340742048879085,124.0
17969340746343846381,321.0
17969340750638813677,321.0
17969340754933780973,321.0
17969340759228748269,124.0
17969340763523715565,321.0
17969340767818682861,124.0
17969340772113650157,321.0
17969340776408617453,321.0
17969340780703584749,321.0
17969340784998552045,125.0
17969340789293519341,321.0
17969340793588486637,321.0
17969340797883453933,125.0
17969340802178421229,322.0
17969340806473388525,322.0
17969340810768355821,125.0
17969340815063323117,322.0
17969340819358290413,125.0
17969340823653257709,125.0
17969340827948225005,125.0
17969340832243192301,322.0
17969340836538159597,125.0
17969340840833126893,125.0
17969340845128094189,322.0
17969340849423061485,322.0
17969340853718028781,322.0
17969340858012996077,322.0
17969340862307963373,125.0
17969340866602930669,125.0
17969340870897897965,125.0
17969340875192865261,125.0
17969340879487832557,322.0
17969340883782799853,339.0
17969340888077767149,125.0
17969340892372734445,339.0
17969340896667701741,339.0
17969340900962669037,339.0
17969340905257636333,125.0
17969340909552603629,125.0
17969340913847570925,125.0
17969340918142538221,339.0
17969340922437505517,339.0
17969340926732472813,339.0
17969340931027440109,339.0
17969340935322407405,339.0
17969340939617374701,125.0
17969340943912341997,125.0
17969340948207309293,125.0
17969340952502276589,339.0
17969340956797243885,125.0
17969340961092211181,125.0
17969340965387178477,125.0
17969340969682145773,125.0
17969340973977113069,339.0
17969340978272080365,339.0
17969340982567047661,125.0
17969340986862014957,339.0
17969340991156982253,125.0
17969340995451949549,339.0
17969340999746916845,339.0
17969341004041884141,339.0
17969341008336851437,339.0
17969341012631818733,339.0
17969341016926786029,125.0
17969341021221753325,125.0
17969341025516720621,339.0
17969341029811687917,339.0
17969341034106655213,339.0
17969341038401622509,339.0
17969341042696589805,125.0
17969341046991557101,125.0
17969341051286524397,339.0
17969341055581491693,339.0
17969341059876458989,125.0
17969341064171426285,340.0
17969341068466393581,340.0
17969341072761360877,340.0
17969341077056328173,340.0
17969341081351295469,125.0
17969341085646262765,125.0
17969341089941230061,125.0
17969341094236197357,126.0
17969341098531164653,126.0
17969341102826131949,340.0
17969341107121099245,215.0
17969341111416066541,215.0
17969341115711033837,215.0
17969341120006001133,215.0
17969341124300968429,126.0
17969341128595935725,215.0
17969341132890903021,215.0
17969341137185870317,126.0
17969341141480837613,215.0
17969341145775804909,126.0
17969341150070772205,126.0
17969341154365739501,215.0
17969341158660706797,215.0
17969341162955674093,126.0
17969341167250641389,126.0
17969341171545608685,126.0
17969341175840575981,215.0
17969341180135543277,126.0
17969341184430510573,126.0
17969341188725477869,215.0
17969341193020445165,215.0
17969341197315412461,126.0
17969341201610379757,126.0
17969341205905347053,126.0
17969341210200314349,126.0
17969341214495281645,215.0
17969341218790248941,215.0
17969341223085216237,126.0
17969341227380183533,126.0
17969341231675150829,126.0
17969341235970118125,126.0
17969341240265085421,126.0
17969341244560052717,126.0
17969341248855020013,126.0
17969341253149987309,126.0
17969341257444954605,215.0
17969341261739921901,215.0
17969341266034889197,215.0
17969341270329856493,215.0
17969341274624823789,141.0
17969341278919791085,141.0
17969341283214758381,215.0
17969341287509725677,141.0
17969341291804692973,215.0
17969341296099660269,141.0
17969341300394627565,141.0
17969341304689594861,142.0
17969341308984562157,215.0
17969341313279529453,142.0
17969341317574496749,216.0
17969341321869464045,142.0
17969341326164431341,216.0
17969341330459398637,216.0
17969341334754365933,216.0
17969341339049333229,216.0
17969341343344300525,216.0
17969341347639267821,216.0
17969341351934235117,216.0
17969341356229202413,216.0
17969341360524169709,216.0
17969341364819137005,216.0
17969341369114104301,216.0
17969341373409071597,142.0
17969341377704038893,216.0
17969341381999006189,216.0
17969341386293973485,142.0
17969341390588940781,142.0
17969341394883908077,216.0
17969341399178875373,216.0
17969341403473842669,142.0
17969341407768809965,142.0
17969341412063777261,216.0
17969341416358744557,216.0
17969341420653711853,216.0
17969341424948679149,216.0
17969341429243646445,142.0
17969341433538613741,142.0
17969341437833581037,142.0
17969341442128548333,216.0
17969341446423515629,216.0
17969341450718482925,216.0
17969341455013450221,142.0
17969341459308417517,216.0
17969341463603384813,142.0
17969341467898352109,216.0
17969341472193319405,142.0
17969341476488286701,142.0
17969341480783253997,217.0
17969341485078221293,217.0
17969341489373188589,142.0
17969341493668155885,217.0
17969341497963123181,217.0
17969341502258090477,142.0
17969341506553057773,217.0
17969341510848025069,142.0
17969341515142992365,142.0
17969341519437959661,142.0
17969341523732926957,142.0
17969341528027894253,142.0
17969341532322861549,217.0
17969341536617828845,142.0
17969341540912796141,142.0
17969341545207763437,144.0
17969341549502730733,217.0
17969341553797698029,144.0
17969341558092665325,217.0
17969341562387632621,217.0
17969341566682599917,217.0
17969341570977567213,217.0
17969341575272534509,144.0
17969341579567501805,144.0
17969341583862469101,144.0
17969341588157436397,217.0
17969341592452403693,144.0
17969341596747370989,217.0
17969341601042338285,144.0
17969341605337305581,217.0
17969341609632272877,217.0
17969341613927240173,217.0
17969341618222207469,144.0
17969341622517174765,217.0
17969341626812142061,217.0
17969341631107109357,144.0
17969341635402076653,144.0
17969341639697043949,144.0
17969341643992011245,217.0
